feature_id,map_id,polygon_id,area_ha,bec_group,bec_zone_code,bec_subzone,bec_variant,bec_phase,stratum_code,species_combo,estimated_site_index,si_class,au_id,selected_top_90_stratum,for_mgmt_land_base_ind,bclcs_level_1,bclcs_level_2,bclcs_level_3,bclcs_level_4,bclcs_level_5,est_site_index_species_cd,crown_closure,basal_area_75,stems_per_ha_75,est_age_spp1,est_height_spp1,est_age_spp2,est_height_spp2,species_cd_1,species_cd_2,species_cd_3,species_cd_4,species_cd_5,species_cd_6,species_pct_1,species_pct_2,species_pct_3,species_pct_4,species_pct_5,species_pct_6
16571937,092L032,73689875,9.459437,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,45.0,10.00001,500.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
16571941,092L032,73919579,5.246664,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,4.00042,550.0,25.0,14.0,,,HW,,,,,,100.0,,,,,
16571974,092L032,47522616,8.314877,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,25.0,4.0,200.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
16579574,092L054,50420836,13.540884,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,35.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,4.0,650.0,15.0,9.0,,,HW,,,,,,100.0,,,,,
16579796,092L054,57420230,4.079269,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,44.999992,510.0,40.0,22.0,,,HW,,,,,,100.0,,,,,
16579801,092L054,28765386,8.696817,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,35.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,40.0,15.0,800.0,15.0,9.0,,,HW,,,,,,100.0,,,,,
16579846,092L054,59870302,1.107903,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,35.00001,500.0,40.0,24.0,,,HW,,,,,,100.0,,,,,
16579890,092L054,72999935,9.164394,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,30.0,420.0,40.0,23.0,,,HW,,,,,,100.0,,,,,
16580042,092L054,10224887,2.375721,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,32.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,75.000015,950.0,40.0,25.2,,,HW,,,,,,100.0,,,,,
16580134,092L054,77088908,5.815275,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,28.0,530.0,40.0,22.0,,,HW,,,,,,100.0,,,,,
16580444,092L055,84100722,9.03143,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,27.0,520.0,35.0,19.0,,,HW,,,,,,100.0,,,,,
16580448,092L054,82620514,2.962284,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,30.0,530.0,35.0,20.0,,,HW,,,,,,100.0,,,,,
16580457,092L054,79690389,3.01196,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,28.0,520.0,35.0,19.0,,,HW,,,,,,100.0,,,,,
16582823,092L033,43721918,17.958709,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,1.0,750.0,15.0,7.0,,,HW,,,,,,100.0,,,,,
16582904,092L033,48711467,1.252369,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,60.00027,300.0,86.0,42.0,,,HW,,,,,,100.0,,,,,
16585373,092L033,41061795,16.598995,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,1.0,750.0,15.0,7.0,,,HW,,,,,,100.0,,,,,
16587676,092L043,30742991,6.616273,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,3.0,800.0,15.0,7.0,,,HW,,,,,,100.0,,,,,
16587713,092L043,70405305,2.612526,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,55.0,57.38743,503.0,62.0,33.3,,,HW,,,,,,100.0,,,,,
16587907,092L043,68525310,6.991977,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,70.0,58.6699,536.0,62.0,34.2,,,HW,,,,,,100.0,,,,,
16593263,092L042,87135210,1.851993,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,7.00043,700.0,20.0,10.1,,,HW,,,,,,100.0,,,,,
16593265,092L042,43807083,4.128294,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,4.0,800.0,20.0,10.1,,,HW,,,,,,100.0,,,,,
16593966,092L042,37113710,5.519029,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,12.0,710.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
16594086,092L042,63752845,11.919684,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,20.0,580.0,40.0,26.2,,,HW,,,,,,100.0,,,,,
16595613,092L042,88105262,5.474753,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,2.0,900.0,15.0,7.0,,,HW,,,,,,100.0,,,,,
16596488,092L042,73925206,4.212596,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,45.0,7.0,450.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
16596605,092L042,53024802,5.468657,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,10.0,700.0,25.0,14.0,,,HW,,,,,,100.0,,,,,
16596757,092L042,63676334,3.080813,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,30.0,7.0,199.0,35.0,20.0,,,HW,,,,,,100.0,,,,,
16601087,102I060,15171143,10.161947,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,45.0,20.78774,2020.0,20.0,10.1,,,HW,,,,,,100.0,,,,,
16609450,102I060,19661813,1.525842,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,4.00012,579.0,25.0,14.0,,,HW,,,,,,100.0,,,,,
16614025,092L051,78763251,2.395363,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,N,V,T,U,TC,DE,HW,20.0,2.00022,300.0,250.0,33.0,,,HW,,,,,,100.0,,,,,
16614252,092L051,7775323,3.072954,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,37.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,35.0,20.00001,1200.0,17.0,12.0,,,HW,,,,,,100.0,,,,,
16614255,092L051,8495485,2.542397,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,37.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,40.0,22.0,1379.0,17.0,12.0,,,HW,,,,,,100.0,,,,,
16624672,092L062,12798224,4.799826,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,70.0,20.0,1500.0,19.0,10.0,,,HW,,,,,,100.0,,,,,
16625053,092L062,69836582,1.852839,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,39.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,59.99998,75.0,35.0,28.0,,,HW,,,,,,100.0,,,,,
16625351,092L062,70758004,5.37092,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,N,U,HE,OP,HW,,,886.0,5.0,1.0,,,HW,,,,,,100.0,,,,,
16626717,092L064,58465633,1.23286,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,36.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,25.00001,795.0,29.0,21.4,,,HW,,,,,,100.0,,,,,
16627094,092L064,25986518,19.118802,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,39.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,30.0,10.0,340.0,14.0,10.7,,,HW,,,,,,100.0,,,,,
16627432,092L064,60655534,4.159635,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,25.00001,795.0,33.0,20.0,,,HW,,,,,,100.0,,,,,
16642642,092L061,15018566,19.647565,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,N,U,HE,DE,HW,,,0.0,12.0,4.0,,,HW,,,,,,100.0,,,,,
16642742,092L061,33647088,6.452203,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,N,U,HE,DE,HW,,,894.0,3.0,1.0,,,HW,,,,,,100.0,,,,,
16643032,092L061,23088233,3.025734,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,N,U,HE,DE,HW,,,0.0,3.0,1.0,,,HW,,,,,,100.0,,,,,
16643958,092L061,72647711,1.319455,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,70.0,789.0,75.0,36.0,,,HW,,,,,,100.0,,,,,
16643980,092L061,54656980,3.671224,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,35.0,920.0,33.0,20.0,,,HW,,,,,,100.0,,,,,
16646819,092L063,55316242,12.440917,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,40.0,25.0,850.0,17.0,8.0,,,HW,,,,,,100.0,,,,,
16646897,092L063,53906416,6.323776,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,77.0,6620.0,25.0,16.0,,,HW,,,,,,100.0,,,,,
17361597,092L034,40787363,12.098623,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,50.0,10.94522,1180.0,19.0,11.0,,,HW,,,,,,100.0,,,,,
17361987,092L034,4892334,5.794678,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,60.0,58.94673,846.0,47.0,27.6,,,HW,,,,,,100.0,,,,,
17362540,092L033,78182239,7.547667,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,35.0,,,9.0,4.0,,,HW,,,,,,100.0,,,,,
17364766,092L061,74927757,4.520515,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,70.0,789.0,75.0,36.0,,,HW,,,,,,100.0,,,,,
17366559,092L032,43031531,2.969691,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,12.99999,680.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
17378387,092L042,36065742,1.876713,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,30.0,700.0,40.0,22.0,,,HW,,,,,,100.0,,,,,
17379350,092L032,49961844,3.49002,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,32.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,10.0,580.0,25.0,15.9,,,HW,,,,,,100.0,,,,,
17379510,092L032,57312421,3.515051,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,15.0,599.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
17382419,092L033,48012219,1.554117,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,45.0,1.0,600.0,15.0,7.0,,,HW,,,,,,100.0,,,,,
17387236,092L055,86940195,1.742962,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,25.0,530.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
17389041,092L042,36883331,10.427477,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,9.0,730.0,25.0,14.0,,,HW,,,,,,100.0,,,,,
17389044,092L032,54902750,9.082358,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,17.0,599.0,30.0,18.0,,,HW,,,,,,100.0,,,,,
17405818,092L033,84357403,1.571301,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,28.0,480.0,60.0,31.0,,,HW,,,,,,100.0,,,,,
17405849,092L032,71131159,3.338154,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,20.0,6.0,130.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
17405852,092L032,72091226,13.286657,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,11.99999,580.0,30.0,18.0,,,HW,,,,,,100.0,,,,,
17405859,092L032,69040893,2.544139,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,14.99999,550.0,35.0,19.0,,,HW,,,,,,100.0,,,,,
17406049,092L061,22438083,2.447029,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,20.0,,5400.0,10.0,3.6,,,HW,,,,,,100.0,,,,,
17406171,092L052,42823959,1.917541,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,20.0,,11480.0,8.0,2.4,,,HW,,,,,,100.0,,,,,
17406172,092L052,44303844,1.263061,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,20.0,,11480.0,8.0,2.4,,,HW,,,,,,100.0,,,,,
17406812,092L032,76128637,10.093477,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,13.0,560.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
17412305,092L052,63394251,6.197859,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,54.0,,7800.0,12.0,5.4,,,HW,,,,,,100.0,,,,,
17999010,092L033,78277167,21.015905,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,11.0,,7680.0,11.0,5.5,,,HW,,,,,,100.0,,,,,
17999484,092L042,35365917,7.297803,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,30.0,700.0,40.0,22.0,,,HW,,,,,,100.0,,,,,
18002858,092L034,1518616,21.847992,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,11.0,,7714.0,11.0,4.5,,,HW,,,,,,100.0,,,,,
18009254,092L033,48631633,10.36159,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,25.0,,971.0,11.0,4.9,,,HW,,,,,,100.0,,,,,
18009259,092L033,51301888,8.881489,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,25.0,,971.0,11.0,4.9,,,HW,,,,,,100.0,,,,,
18010747,092L044,5952744,22.015831,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,36.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,60.0,59.14764,677.0,47.0,29.4,,,HW,,,,,,100.0,,,,,
18031119,092L043,25647264,2.412224,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,35.0,,4500.0,9.0,3.0,,,HW,,,,,,100.0,,,,,
18031120,092L043,24317357,8.038371,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,31.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,40.0,,6200.0,9.0,3.0,,,HW,,,,,,100.0,,,,,
18362135,092L055,31222258,12.187355,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,60.0,4.0,9300.0,7.0,2.4,,,HW,,,,,,100.0,,,,,
18362586,092L055,35082364,6.004776,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,60.0,4.0,9300.0,7.0,2.4,,,HW,,,,,,100.0,,,,,
18362598,092L055,47790373,2.934726,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,70.0,9.10007,975.0,14.0,7.7,,,HW,,,,,,100.0,,,,,
18362639,092L055,47020778,16.133772,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,9.00794,965.0,14.0,7.7,,,HW,,,,,,100.0,,,,,
18545766,092L034,76918458,0.906279,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,50.0,,3760.0,12.0,6.1,,,HW,,,,,,100.0,,,,,
18547622,092L033,79182154,3.082949,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,50.0,15.09555,1333.0,19.0,12.0,,,HW,,,,,,100.0,,,,,
18547706,092L033,90421555,6.444196,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,22.32099,1648.0,24.0,14.0,,,HW,,,,,,100.0,,,,,
18548098,092L032,40971047,0.590882,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,12.99999,570.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
18548342,092L032,56100812,0.504824,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,12.0,620.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
18548422,092L032,41302561,1.879234,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,15.0,599.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
18548484,092L032,41491239,2.999602,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,9.0,450.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
18548784,092L032,41971796,8.934774,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,8.00001,600.0,25.0,14.0,,,HW,,,,,,100.0,,,,,
18548878,092L032,41391400,3.614698,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,9.0,450.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
18549072,092L032,52470872,4.870029,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,70.0,15.99999,680.0,30.0,17.0,,,HW,,,,,,100.0,,,,,
18920959,092L024,71345486,10.533854,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,35.000008,850.0,20.0,15.0,,,HW,,,,,,100.0,,,,,
19249949,092L063,19197690,1.656628,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,14.99999,700.0,20.0,12.6,,,HW,,,,,,100.0,,,,,
19250152,092L063,58626275,3.743563,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,45.0,900.0,17.0,8.0,,,HW,,,,,,100.0,,,,,
19250585,092L063,61176838,0.122923,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,35.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,25.00001,950.0,14.0,8.3,,,HW,,,,,,100.0,,,,,
19251042,092L063,59597804,4.771972,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,38.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,51.99999,799.0,45.0,33.0,,,HW,,,,,,100.0,,,,,
19251078,092L063,60726979,5.371586,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,35.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,25.00001,950.0,14.0,8.3,,,HW,,,,,,100.0,,,,,
19251607,092L063,59036763,18.260349,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,39.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,30.0,1199.0,17.0,13.7,,,HW,,,,,,100.0,,,,,
19251695,092L063,52726121,11.522321,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,35.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,55.0,50.0,830.0,23.0,16.1,,,HW,,,,,,100.0,,,,,
19251747,092L063,54166168,6.633382,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,42.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,45.00001,1100.0,17.0,15.2,,,HW,,,,,,100.0,,,,,
19334923,092L061,14547505,2.651054,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,20.0,,5000.0,3.0,0.6,,,HW,,,,,,100.0,,,,,
19335133,092L061,69129444,2.573949,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,30.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,62.26504,459.0,87.0,37.8,,,HW,,,,,,100.0,,,,,
19335185,092L062,577045,3.334703,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,41.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,24.99999,800.0,23.0,20.7,,,HW,,,,,,100.0,,,,,
19335321,092L062,97997097,0.360638,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,50.0,40.0,850.0,23.0,12.2,,,HW,,,,,,100.0,,,,,
19335343,092L061,6267716,1.877787,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,17.0,,6648.0,2.0,0.3,,,HW,,,,,,100.0,,,,,
19335372,092L062,78217385,10.780681,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,33.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,75.0,40.0,1500.0,20.0,12.6,,,HW,,,,,,100.0,,,,,
19335414,092L061,15787475,0.778346,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,SP,HW,20.0,,5000.0,3.0,0.6,,,HW,,,,,,100.0,,,,,
19336613,092L061,81277554,17.394075,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,34.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,60.0,65.0,800.0,60.0,36.1,,,HW,,,,,,100.0,,,,,
19339886,092L042,78807893,14.256445,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,80.0,10.0,4500.0,10.0,5.0,,,HW,,,,,,100.0,,,,,
19339929,092L042,78797797,1.49314,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,76.0,,6466.0,8.0,4.2,,,HW,,,,,,100.0,,,,,
19340248,092L043,67045288,3.195532,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,70.0,57.5221,553.0,62.0,35.3,,,HW,,,,,,100.0,,,,,
19343822,092L043,74598714,7.070094,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,29.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,DE,HW,65.0,18.0,529.0,40.0,22.0,,,HW,,,,,,100.0,,,,,
19344030,092L043,85427989,1.355283,CWHvm1,CWH,vm,1,,CWHvm1_HW,HW,32.0,H,cwhvm1_hw_h,True,Y,V,T,U,TC,OP,HW,60.0,15.000011,800.0,15.0,9.0,,,HW,,,,,,100.0,,,,,
